time,sensor_accX[g],sensor_accY[g],sensor_accZ[g],sensor_gyroX[°/s],sensor_gyroY[°/s],sensor_gyroZ[°/s],sensor_magX[µT],sensor_magY[µT],sensor_magZ[µT]
1000009,1.22798752784729,8.995471954345703,-2.2759339809417725,0.07621999830007553,-0.25152599811553955,-0.228659987449646,81.9000015258789,-174.90000915527344,-19.5
1000029,1.2561002969741821,9.082202911376953,-2.301654100418091,0.13719600439071655,-0.3277460038661957,-0.007621999830007553,93.9000015258789,-170.10000610351562,-14.700000762939453
1000049,1.2549039125442505,8.861488342285156,-2.271148920059204,0.007621999830007553,-0.33536797761917114,0.038109999150037766,84.30000305175781,-172.5,-21.30000114440918
1000069,1.4014489650726318,9.220972061157227,-2.2998597621917725,0.015243999660015106,-0.342989981174469,0.26677000522613525,77.10000610351562,-165.3000030517578,-19.5
1000089,1.435543179512024,9.2640380859375,-2.4224791526794434,-0.3048799932003021,-0.41158798336982727,0.015243999660015106,86.70000457763672,-158.10000610351562,-16.5
1000109,1.4833946228027344,9.031360626220703,-2.41709566116333,-0.2972579896450043,-0.3582339882850647,0,93.9000015258789,-158.10000610351562,-15.300000190734863
1000129,1.3847010135650635,8.80586051940918,-2.4404232501983643,-0.3125019967556,-0.2134159952402115,-0.007621999830007553,79.5,-172.5,-20.700000762939453
1000149,1.5886677503585815,8.864479064941406,-2.474517583847046,-0.15243999660015106,-0.3048799932003021,-0.1295740008354187,86.70000457763672,-165.3000030517578,-22.5
1000169,1.8117750883102417,8.81303882598877,-2.399749517440796,0.19817200303077698,-0.38109999895095825,-0.12195199728012085,79.5,-172.5,-18.30000114440918
1000189,1.7824660539627075,9.245495796203613,-2.4667415618896484,0.15243999660015106,-0.1295740008354187,0.19817200303077698,101.10000610351562,-158.10000610351562,-17.100000381469727
1000209,2.0133492946624756,9.290356636047363,-2.2843079566955566,-0.04573199898004532,-0.08384199440479279,-0.038109999150037766,91.5,-170.10000610351562,-23.100000381469727
1000230,1.845271110534668,8.90455436706543,-2.208343744277954,-0.6326259970664978,0.6326259970664978,-0.3887220025062561,81.9000015258789,-167.70001220703125,-15.300000190734863
1000250,1.5342366695404053,8.932068824768066,-2.888432502746582,-0.8155539631843567,1.5167779922485352,-0.33536797761917114,84.30000305175781,-170.10000610351562,-20.700000762939453
1000270,1.4816001653671265,8.992481231689453,-3.549380302429199,-0.17530599236488342,2.187514066696167,-0.06859800219535828,91.5,-162.90000915527344,-27.30000114440918
1000290,1.3332606554031372,8.911133766174316,-4.297059059143066,0.5792719721794128,2.7058098316192627,0.09908600151538849,91.5,-160.5,-18.900001525878906
1000313,2.115631580352783,9.52602481842041,-4.812060356140137,1.4405579566955566,1.9512319564819336,0.41158798336982727,84.30000305175781,-167.70001220703125,-19.5
1000333,2.667717695236206,9.436902046203613,-4.449585437774658,0.7317119836807251,2.324709892272949,-0.739333987236023,74.70000457763672,-172.5,-14.100000381469727
1000353,3.1246988773345947,8.351272583007812,-4.32636833190918,0.2896359860897064,4.054903984069824,-1.0594580173492432,84.30000305175781,-160.5,-17.100000381469727
1000394,3.136063575744629,6.651947975158691,-3.1827187538146973,0.19054999947547913,7.149435997009277,-2.03507399559021,89.10000610351562,-165.3000030517578,-18.30000114440918
1000416,3.996791362762451,6.043636798858643,-2.6964285373687744,1.935987949371338,6.554919719696045,-2.5686140060424805,91.5,-162.90000915527344,-14.700000762939453
1000437,4.931090831756592,5.987411022186279,-1.1155366897583008,0.7545779943466187,6.181441783905029,-2.9802019596099854,81.9000015258789,-174.90000915527344,-18.900001525878906
1000457,4.285694599151611,4.810863971710205,-0.8984107375144958,-0.457319974899292,9.443657875061035,-4.57319974899292,93.9000015258789,-153.3000030517578,-12.90000057220459
1000477,3.9453511238098145,4.200160026550293,-1.1693694591522217,0.3277460038661957,9.298839569091797,-5.129605770111084,81.9000015258789,-160.5,-18.30000114440918
1000501,3.7276270389556885,3.6857569217681885,-0.17286331951618195,0.1600620001554489,6.631139755249023,-6.044245719909668,98.70000457763672,-165.3000030517578,-17.100000381469727
