time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
114847,1.6245563,8.546267,-3.3430212,-0.015244,2.2180018,-1.33385,101.100006,-160.5,-12.3,,,,,,
115013,1.907478,8.984706,-3.8568258,-0.106708,-3.041178,-2.980202,98.700005,-162.90001,-17.7,,,,,,
115033,1.6598468,8.266934,-3.192887,-0.777444,-3.2622159,-2.7896519,110.700005,-155.70001,-11.700001,,,,,,
115114,1.7728958,8.9894905,-2.903984,-0.40396598,-0.525918,-1.280496,105.9,-155.70001,-22.5,,,,,,
115134,1.740596,9.109119,-2.8680956,-0.46494198,-0.67073596,-1.707328,115.50001,-162.90001,-20.1,,,,,,
115198,1.7268387,8.658718,-2.6330254,-0.106708,0.045732,-1.463424,127.50001,-153.3,-8.1,,,,,,
115218,1.6783892,8.948219,-2.8525438,-0.053354,0.144818,-1.051836,110.700005,-158.1,-21.300001,,,,,,
115238,1.7854568,9.655822,-3.0272017,0.274392,0.327746,-0.47256398,110.700005,-153.3,-9.900001,,,,,,
115282,1.117331,8.57438,-3.108549,0.091464,-0.251526,-1.56251,120.3,-155.70001,-17.1,,,,,,
115312,1.0288059,9.372302,-3.1653726,0.884152,-0.373478,0.17530599,129.90001,-162.90001,-18.900002,,,,,,
115332,1.1789398,10.709152,-3.8227317,0.94512796,-0.47256398,0.365856,125.100006,-148.5,-20.1,,,,,,
115372,-0.23148133,8.170633,-3.179728,1.036592,-1.204276,-0.312502,120.3,-162.90001,-15.900001,,,,,,
115415,-0.748875,9.7993765,-3.5422027,-0.15244,-1.21952,-0.121952,141.90001,-146.1,-14.700001,,,,,,
115435,-0.91934574,9.00265,-3.0194256,-0.365856,-1.554888,-0.34298998,120.3,-150.90001,-17.1,,,,,,
115455,-0.9719823,9.927379,-3.0397625,-0.358234,-0.92988396,0.663114,127.50001,-146.1,-12.900001,,,,,,
115495,-1.9547312,8.626418,-2.5779963,-1.3719599,-0.64787,-2.195136,129.90001,-146.1,-13.500001,,,,,,
115539,-2.5863702,8.689223,-3.1863077,0.503052,-0.449698,-0.655492,137.1,-146.1,-14.1,,,,,,
115559,-2.2699525,9.653429,-3.343619,1.265252,-0.830798,-0.243904,117.9,-150.90001,-18.900002,,,,,,
115599,-2.263971,8.38417,-2.8214405,0.541162,-0.41158798,-1.303362,125.100006,-146.1,-18.300001,,,,,,
115641,-1.832112,8.500808,-2.6802785,-0.434454,0.899396,-0.92988396,134.70001,-153.3,-11.700001,,,,,,
115691,-1.3224941,9.00265,-2.4003477,-2.012208,2.01983,-1.8902559,129.90001,-153.3,-11.1,,,,,,
115736,-0.8631203,8.5360985,-2.4990413,-0.82317597,0.746956,-0.26677,139.5,-146.1,-18.300001,,,,,,
115776,-0.68846256,9.095961,-2.932097,-0.144818,0.45731997,0.518296,129.90001,-158.1,-18.900002,,,,,,
115796,-0.4246815,9.441687,-3.1904945,-0.022866,0.388722,-0.23628199,122.700005,-143.70001,-19.5,,,,,,
115816,-0.50842154,9.595409,-3.451285,0.46494198,0.243904,-0.541162,137.1,-150.90001,-16.5,,,,,,
115856,-0.20635933,9.185681,-3.3519933,-0.34298998,-0.160062,-1.471046,139.5,-153.3,-18.900002,,,,,,
115878,-0.31522134,8.747243,-3.5948393,0.091464,0.327746,-0.64787,139.5,-148.5,-18.900002,,,,,,
115918,-0.12919888,8.602492,-3.376517,0.030488,0.221038,0.106708,122.700005,-158.1,-14.1,,,,,,
116034,0.22609805,8.956593,-3.3944614,-0.602138,-0.099086,0.137196,139.5,-150.90001,-17.1,,,,,,
116055,0.040075578,9.034949,-3.4596589,-0.82317597,0.022866,-0.045732,146.70001,-143.70001,-15.3,,,,,,
116095,-0.12860073,9.057081,-3.1438394,-0.998482,0.106708,-0.365856,122.700005,-153.3,-11.1,,,,,,
116117,-0.2548089,8.590529,-3.2437294,-0.365856,0.586894,-0.297258,141.90001,-153.3,-23.7,,,,,,
116137,-0.39477435,9.019996,-3.070866,-0.16768399,0.388722,0.525918,132.3,-155.70001,-14.1,,,,,,
116157,-0.31641763,8.99966,-3.0696697,-0.16768399,0.56402797,0.289636,129.90001,-148.5,-15.900001,,,,,,
116197,-0.23088318,9.15099,-3.091801,-0.160062,0.93750596,0.30488,122.700005,-146.1,-20.1,,,,,,
116217,-0.40613908,9.147999,-3.2407386,-0.274392,1.036592,0.007622,132.3,-155.70001,-18.300001,,,,,,
116278,-0.4719348,8.804665,-3.30474,0.213416,0.022866,-0.068598,139.5,-160.5,-12.3,,,,,,
116320,-0.3588858,9.132447,-3.4022372,0.243904,-0.388722,0.518296,129.90001,-148.5,-15.3,,,,,,
116360,-0.06579573,9.045716,-3.3914707,-0.274392,-0.510674,0.121952,132.3,-153.3,-12.3,,,,,,
116456,1.037778,9.006837,-2.9362838,-1.989342,1.4024479,-1.3643379,127.50001,-141.3,-12.900001,x,,,,,
116498,1.0629001,8.146708,-3.861013,-2.073184,3.7652678,-2.492394,134.70001,-153.3,-18.300001,x,,,,,
116576,2.4111142,8.799281,-6.0400476,-1.417692,4.11588,-5.52595,134.70001,-131.70001,-11.1,x,,,,,
116617,2.3046448,7.328448,-5.7200413,-3.056422,1.554888,-4.30643,151.5,-146.1,-17.7,x,,,,,
116637,2.601922,8.854909,-5.4676247,-4.76375,3.140264,-3.2850819,149.1,-148.5,-12.3,x,,,,,
116657,2.3716369,8.357254,-5.3898664,-5.480218,4.314052,-5.884184,151.5,-138.90001,-17.7,x,,,,,
116700,-0.1824336,5.049523,-3.5780911,-4.565578,5.44973,-6.0976,161.1,-138.90001,-18.900002,x,,,,,
116740,-0.99172103,6.180013,-2.8788621,-4.336918,7.820172,-4.87808,175.5,-122.100006,-14.1,x,,,,,
116760,-1.9654979,5.8468475,-2.3483093,-4.34454,9.41317,-6.5701637,182.70001,-138.90001,-18.900002,x,,,,,
116780,-2.4966488,6.266744,-2.1999698,-3.155508,10.312566,-6.280528,189.90001,-136.5,-18.900002,x,,,,,
116801,-3.1653726,6.1201987,-1.4277673,-4.237832,10.495494,-7.4390717,185.1,-126.9,-17.1,x,,,,,
116821,-3.648074,6.4880567,-0.51320666,-4.070148,10.602201,-6.8598,197.1,-122.100006,-10.5,x,,,,,
116841,-4.895202,8.46133,-0.5108141,-4.9009457,13.193682,-6.676872,185.1,-107.700005,-16.5,x,,,,,
116861,-5.805576,9.938146,-0.8667092,-4.695152,13.460452,-7.3933396,199.50002,-129.3,-16.5,x,,,,,
116881,-5.489158,10.571579,-0.8834572,-3.7957559,12.00465,-7.5305357,213.90001,-122.100006,-15.900001,x,,,,,
116901,-5.049523,9.98181,0.24942562,-3.8262439,10.541225,-6.4482117,204.3,-122.100006,-10.5,x,,,,,
116922,-5.713462,11.675153,-0.11962859,-4.26832,11.021412,-4.214966,199.50002,-102.9,-12.900001,x,,,,,
116942,-5.965878,11.48913,-0.093310304,-3.8033779,8.399444,-4.390272,204.3,-119.700005,-9.900001,x,,,,,
116962,-6.2266684,11.736761,0.54371196,-2.423796,5.8613176,-3.612828,206.70001,-98.100006,-15.3,x,,,,,
116982,-6.635798,12.3797655,0.16807817,-1.158544,3.910086,-1.8292799,225.90001,-110.100006,-0.90000004,x,,,,,
117002,-6.9312806,12.901346,0.08972145,-0.449698,1.4024479,-0.67835796,209.1,-102.9,-15.900001,x,,,,,
117022,-6.962384,14.188549,-0.67709786,1.189032,-1.8597679,0.846042,213.90001,-102.9,-15.3,x,,,,,
117042,-6.9689636,13.857179,-0.2673699,1.242386,-3.3155699,0.55640596,201.90001,-110.100006,-12.3,x,,,,,
117062,-8.009732,11.954486,-0.7733989,1.692084,-3.871976,1.006104,211.50002,-102.9,-10.5,x,,,,,
117082,-7.745353,12.604667,-1.1442475,2.195136,-6.547298,3.6890478,209.1,-102.9,-12.900001,x,,,,,
117105,-6.9976745,12.328923,-0.878672,1.79117,-9.024447,5.343022,209.1,-105.3,-9.3,x,,,,,
117127,-6.145919,10.950203,-0.5568711,2.332332,-10.876594,7.1265697,204.3,-124.50001,-9.3,x,,,,,
117147,-5.237938,10.213291,-0.5544785,3.025934,-11.58544,8.353712,216.3,-124.50001,-15.900001,x,,,,,
117167,-5.3139024,9.120484,-0.7919413,3.528986,-11.577818,8.323224,199.50002,-119.700005,-18.300001,x,,,,,
117187,-4.877856,8.350674,-1.8303175,4.908568,-11.39489,9.497012,192.3,-129.3,-18.900002,x,,,,,
117207,-3.225785,8.897975,-1.4744225,4.80186,-13.68149,11.01379,194.70001,-131.70001,-17.7,x,,,,,
117227,-2.9171433,8.713747,-1.5055258,4.375028,-11.814099,10.411652,185.1,-126.9,-18.300001,x,,,,,
117247,-2.5558648,8.548061,-2.7670095,4.26832,-10.015307,9.885734,168.3,-124.50001,-26.1,x,,,,,
117267,-1.5874715,8.070744,-2.5181818,3.1936178,-11.425378,9.047314,158.70001,-141.3,-21.900002,x,,,,,
117287,-1.4289635,7.7202315,-2.3650572,2.43904,-9.626586,7.705842,161.1,-143.70001,-15.3,x,,,,,
117307,-1.2052581,7.608977,-3.1073527,2.637212,-8.003099,6.5549197,156.3,-155.70001,-18.900002,x,,,,,
117327,-0.66034985,7.3619437,-2.8728807,2.17227,-8.87963,5.434486,139.5,-148.5,-14.1,x,,,,,
117347,-0.20994818,7.13764,-2.6581473,1.8521459,-7.820172,4.634176,134.70001,-146.1,-24.900002,x,,,,,
117367,-0.15790975,6.3899612,-2.7819629,1.9131219,-6.410102,3.16313,144.3,-150.90001,-22.5,x,,,,,
117389,-0.0059814295,5.6416845,-2.6928396,1.996964,-6.311016,3.612828,134.70001,-143.70001,-20.1,x,,,,,
117409,0.556273,6.5939283,-2.7167654,1.3872039,-5.045764,4.870458,122.700005,-146.1,-15.900001,x,,,,,
117431,0.5843857,6.6926217,-3.1438394,1.3490939,-3.16313,3.445144,129.90001,-138.90001,-22.5,x,,,,,
117451,1.0527316,6.823615,-3.493155,2.545748,-2.47715,3.368924,137.1,-158.1,-24.300001,x,,,,,
117471,1.6873614,8.120987,-3.4698274,0.92226195,-1.272874,3.521364,137.1,-158.1,-21.300001,x,,,,,
