time,sensor_accX[g],sensor_accY[g],sensor_accZ[g],sensor_gyroX[°/s],sensor_gyroY[°/s],sensor_gyroZ[°/s],sensor_magX[µT],sensor_magY[µT],sensor_magZ[µT]
400980,-3.5936429500579834,7.6981000900268555,-4.4041266441345215,-0.6478700041770935,-0.02286599949002266,-0.2134159952402115,252.3000030517578,-71.70000457763672,2.700000047683716
401000,-3.582876443862915,7.809354782104492,-4.468128204345703,-0.5792719721794128,-0.17530599236488342,-0.23628199100494385,249.90000915527344,-66.9000015258789,1.5
401020,-3.6504664421081543,7.6801557540893555,-4.532129287719727,-0.46494197845458984,-0.1448179930448532,-0.18292799592018127,257.1000061035156,-52.500003814697266,2.700000047683716
401040,-3.5876615047454834,7.848832130432129,-4.398743629455566,-0.20579399168491364,-0.12195199728012085,-0.114329993724823,242.70001220703125,-57.30000305175781,-7.500000476837158
401060,-3.5398101806640625,7.951712608337402,-4.45078182220459,-0.457319974899292,0.2591480016708374,-0.08384199440479279,245.10000610351562,-74.10000610351562,6.300000190734863
401082,-3.5691192150115967,7.975638389587402,-4.449585437774658,-0.5487840175628662,0.4420759975910187,-0.1295740008354187,247.50001525878906,-66.9000015258789,-1.5
401102,-3.699514389038086,7.860795021057129,-4.454370498657227,-0.6402480006217957,0.510673999786377,-0.22103799879550934,240.3000030517578,-64.5,1.5
401122,-3.580483913421631,7.807559967041016,-4.286292552947998,-0.6250039935112,0.5182960033416748,-0.030487999320030212,242.70001220703125,-62.10000228881836,-3.9000000953674316
401142,-3.538015604019165,8.137137413024902,-4.105653285980225,-0.7621999979019165,0.6707359552383423,0.08384199440479279,249.90000915527344,-76.5,-4.5
401162,-3.756337881088257,7.940946102142334,-4.228870868682861,-0.9375059604644775,1.3643379211425781,-0.35061198472976685,249.90000915527344,-76.5,-0.30000001192092896
401182,-3.823928117752075,7.834476470947266,-4.285096168518066,-0.6707359552383423,1.1814099550247192,-0.3277460038661957,259.5,-57.30000305175781,-4.5
401202,-3.892714500427246,7.821317672729492,-4.17085075378418,-0.5487840175628662,1.1509219408035278,-0.1600620001554489,252.3000030517578,-66.9000015258789,2.1000001430511475
401224,-3.7964134216308594,7.7453532218933105,-4.19776725769043,-0.5182960033416748,1.1051899194717407,0.19817200303077698,252.3000030517578,-62.10000228881836,-3.3000001907348633
401266,-3.7449731826782227,7.710660934448242,-4.346107006072998,-0.426831990480423,0.7850660085678101,0.6326259970664978,247.50001525878906,-66.9000015258789,0.9000000357627869
401286,-3.6684107780456543,7.8290934562683105,-4.332947731018066,-0.2896359860897064,0.4725639820098877,0.8079319596290588,242.70001220703125,-69.30000305175781,-2.700000047683716
401326,-3.5158843994140625,7.985806941986084,-4.33234977722168,-0.2134159952402115,0.35061198472976685,0.6554920077323914,249.90000915527344,-66.9000015258789,1.5
401346,-3.49076247215271,7.871561527252197,-4.3502936363220215,-0.15243999660015106,0.44969800114631653,0.35061198472976685,247.50001525878906,-64.5,2.1000001430511475
401370,-3.606204032897949,7.714250087738037,-4.512988567352295,-0.038109999150037766,0.7545779943466187,0.22103799879550934,247.50001525878906,-74.10000610351562,0.30000001192092896
401390,-3.621157646179199,7.698698043823242,-4.718151569366455,0.39634400606155396,0.6326259970664978,0.4192099869251251,254.70001220703125,-66.9000015258789,3.9000000953674316
401410,-3.6295316219329834,7.729203701019287,-4.64996337890625,0.4192099869251251,0.6554920077323914,0.48018598556518555,242.70001220703125,-59.70000076293945,-4.5
401430,-3.65704607963562,7.871561527252197,-4.786340236663818,0.36585599184036255,1.189031958580017,0.5182960033416748,254.70001220703125,-71.70000457763672,-1.5
