time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
980441,-0.20994818,8.554043,-2.648577,-0.373478,0.11432999,-1.8826339,122.700005,-155.70001,-27.900002,,,,,,
980463,-0.023925718,8.8704605,-2.643792,-0.19055,0.327746,-1.570132,134.70001,-158.1,-27.300001,,,,,,
980483,0.22310732,9.598998,-2.9069748,-0.068598,0.69360197,-1.478668,134.70001,-153.3,-26.7,,,,,,
980503,0.3881948,9.707262,-2.9051805,-0.434454,0.548784,-1.935988,134.70001,-160.5,-26.1,,,,,,
980523,0.47372922,9.543969,-2.857329,-0.518296,0.586894,-2.2027578,129.90001,-155.70001,-28.500002,,,,,,
980543,0.33256748,9.278992,-2.7759814,-0.69360197,0.746956,-2.332332,134.70001,-150.90001,-27.900002,,,,,,
980563,0.08852516,9.440491,-3.0092573,-0.487808,0.94512796,-2.576236,134.70001,-153.3,-27.300001,,,,,,
980585,-0.27993092,9.057679,-3.1390543,-0.251526,0.68597996,-3.0488,132.3,-153.3,-26.1,,,,,,
980605,-0.33914706,8.951808,-3.3824985,0.548784,0.221038,-2.7896519,141.90001,-155.70001,-27.900002,,,,,,
980625,-0.39776507,8.824403,-3.4136019,0.975616,-0.19055,-2.164648,144.3,-158.1,-27.900002,,,,,,
980648,-0.5233751,8.959583,-3.526651,1.29574,-0.510674,-1.234764,144.3,-153.3,-26.7,,,,,,
980668,-0.49586052,8.921303,-3.5457916,1.196654,-0.899396,-0.57164997,139.5,-153.3,-28.500002,,,,,,
980688,-0.7171734,8.921901,-3.5828764,0.94512796,-0.94512796,-0.320124,139.5,-155.70001,-26.7,,,,,,
980708,-0.6453963,9.052894,-3.769497,0.81555396,-1.173788,-0.373478,144.3,-150.90001,-26.7,,,,,,
980748,-0.41271865,8.622829,-3.4949493,0.891774,-1.29574,0.17530599,144.3,-150.90001,-27.300001,,,,,,
980768,-0.059216153,9.576867,-3.509903,0.99086,-1.1432999,0.41158798,146.70001,-158.1,-26.1,,,,,,
980788,0.11544159,9.939342,-3.3711338,-0.160062,-0.579272,-1.1356779,149.1,-143.70001,-25.500002,,,,,,
980808,-0.043066293,9.252673,-3.1139324,-0.746956,0.182928,-2.042696,146.70001,-153.3,-27.900002,,,,,,
980828,-0.36546534,8.918312,-3.2036538,-0.884152,1.089946,-2.461906,146.70001,-148.5,-24.900002,,,,,,
980871,-1.267465,8.449368,-3.3890781,-0.396344,1.760682,-1.966476,153.90001,-155.70001,-25.500002,,,,,,
980893,-1.5085166,8.031265,-3.397452,0.213416,1.44818,-1.211898,158.70001,-146.1,-26.1,,,,,,
980913,-1.5342367,8.089286,-3.527249,0.55640596,1.158544,-0.091464,158.70001,-150.90001,-26.1,,,,,,
980934,-1.2704557,8.59352,-3.627737,0.632626,0.830798,0.53354,153.90001,-150.90001,-26.1,,,,,,
980995,-0.5861801,9.0433235,-3.484781,-0.57164997,0.198172,-0.259148,149.1,-148.5,-24.900002,,,,,,
981017,-0.6083114,8.978126,-3.49794,-1.29574,0.3811,-1.097568,151.5,-150.90001,-24.900002,,,,,,
981037,-0.5682358,8.830384,-3.3711338,-1.1356779,0.480186,-1.432936,151.5,-150.90001,-27.300001,,,,,,
981059,-0.7686137,9.122876,-3.397452,-0.708846,0.830798,-1.6463519,153.90001,-148.5,-24.300001,,,,,,
981119,-1.2590909,8.617446,-3.2975621,-0.22865999,0.983238,-1.8369019,163.5,-146.1,-25.500002,,,,,,
981139,-1.351205,8.568398,-3.3190954,0.0,1.021348,-0.907018,158.70001,-146.1,-28.500002,,,,,,
981159,-1.2889981,8.971546,-3.3089268,0.068598,0.785066,-0.23628199,163.5,-141.3,-25.500002,,,,,,
981179,-1.1179292,9.371106,-3.4333405,-0.213416,0.53354,-0.221038,163.5,-143.70001,-25.500002,,,,,,
981199,-0.96001947,8.975135,-3.4183872,-0.525918,0.129574,-0.503052,168.3,-141.3,-24.300001,,,,,,
981221,-0.8062967,8.86747,-3.417789,-0.221038,-0.121952,-0.35061198,163.5,-143.70001,-25.500002,,,,,,
981241,-0.80809116,8.923097,-3.4464998,-0.19055,-0.182928,-0.144818,161.1,-150.90001,-25.500002,,,,,,
981261,-0.66513497,8.942238,-3.3513951,-0.198172,-0.41921,-0.11432999,165.90001,-143.70001,-26.1,,,,,,
981283,-0.5120104,9.180298,-3.3358433,-0.320124,-0.221038,-0.198172,161.1,-143.70001,-26.1,,,,,,
981303,-0.4898791,9.00265,-3.222196,-0.70122397,0.007622,-0.56402797,158.70001,-143.70001,-24.900002,,,,,,
981323,-0.48688838,9.030763,-3.1019695,-0.716468,0.274392,-0.754578,158.70001,-141.3,-26.7,,,,,,
981345,-0.5120104,9.015809,-3.049931,-0.94512796,0.579272,-1.044214,161.1,-146.1,-25.500002,,,,,,
981365,-0.5221788,8.908741,-2.9051805,-1.036592,0.708846,-1.272874,163.5,-146.1,-26.1,,,,,,
981385,-0.6382185,8.862086,-2.9428635,-0.92988396,0.884152,-1.737816,165.90001,-141.3,-25.500002,,,,,,
981405,-0.7082013,8.830983,-2.8926194,-0.792688,0.754578,-1.966476,161.1,-134.1,-25.500002,,,,,,
