time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
1273858,2.2837098,8.631802,-4.0865126,0.72409,0.541162,-0.708846,93.9,-172.5,-26.1,,,,,,
1273878,2.4380307,8.884816,-3.8992941,0.213416,-0.053354,-0.221038,91.5,-165.3,-25.500002,,,,,,
1273898,2.6515677,8.692214,-3.715066,-0.49543,0.160062,-0.449698,101.100006,-162.90001,-24.300001,,,,,,
1273918,2.723345,8.237625,-3.5296416,-0.868908,0.510674,-0.579272,98.700005,-160.5,-24.900002,,,,,,
1273981,2.95363,8.438003,-3.3777134,-1.1051899,1.1432999,0.16768399,108.3,-160.5,-24.900002,,,,,,
1274001,3.058305,8.371609,-3.284403,-1.493912,1.250008,0.053354,103.50001,-165.3,-24.900002,,,,,,
1274021,3.0218184,8.41946,-3.4171908,-1.425314,1.227142,-0.007622,101.100006,-160.5,-25.500002,,,,,,
1274044,2.982939,8.542678,-3.3454137,-0.87653,0.708846,0.022866,101.100006,-167.70001,-27.300001,,,,,,
1274065,3.0062666,8.64197,-3.1683633,-0.80030996,0.487808,-0.289636,98.700005,-160.5,-25.500002,,,,,,
1274085,3.0642865,9.269422,-3.2491126,-0.617382,0.617382,-0.30488,96.3,-165.3,-27.900002,,,,,,
1274105,2.6958303,9.247889,-3.3226843,-0.907018,0.45731997,-0.95274997,93.9,-162.90001,-27.300001,,,,,,
1274125,2.003779,7.8584023,-2.7269337,-1.4024479,0.15244,-1.471046,103.50001,-160.5,-25.500002,,,,,,
1274188,1.2106414,10.171421,-2.6120903,-1.532022,0.632626,-1.097568,103.50001,-165.3,-27.300001,,,,,,
1274287,-0.43245736,9.267627,-2.3315613,-0.243904,-0.17530599,-2.088428,108.3,-165.3,-29.1,,,,,,
1274307,-0.7853617,8.213699,-2.1688664,-0.41158798,-0.967994,-2.7820299,113.100006,-167.70001,-26.7,,,,,,
1274347,-0.9677953,8.894386,-2.3231874,0.632626,-0.60976,-1.669218,108.3,-167.70001,-25.500002,,,,,,
1274367,-0.9977025,9.128858,-2.5163875,0.60976,-0.640248,-1.928366,120.3,-162.90001,-26.7,,,,,,
1274390,-0.8780739,8.972743,-2.5415094,0.53354,-0.907018,-2.080806,117.9,-160.5,-27.300001,,,,,,
1274410,-0.7733989,9.112708,-2.6043146,0.708846,-0.80030996,-1.75306,117.9,-155.70001,-25.500002,,,,,,
1274430,-0.8810646,8.983509,-2.8334033,0.579272,-0.960372,-1.4024479,120.3,-158.1,-25.500002,,,,,,
1274470,-0.36426908,9.700683,-3.0768476,0.28201398,-0.64787,-0.525918,120.3,-162.90001,-26.1,,,,,,
1274491,-0.32897863,9.419556,-3.1701577,-0.099086,-0.525918,-0.594516,122.700005,-155.70001,-26.7,,,,,,
1274511,-0.30565107,9.067249,-3.2353554,0.0,-0.518296,-0.503052,125.100006,-160.5,-27.900002,,,,,,
1274532,-0.09809545,9.095362,-3.3107214,0.213416,-0.442076,-0.129574,122.700005,-165.3,-26.7,,,,,,
1274552,0.016748004,9.19585,-3.2568884,0.3811,-0.45731997,-0.053354,120.3,-158.1,-26.1,,,,,,
1274572,0.07716044,9.247291,-3.3669467,0.20579399,-0.289636,-0.221038,125.100006,-165.3,-27.900002,,,,,,
1274595,0.22191104,9.0756235,-3.2676551,0.015244,-0.251526,-0.35061198,120.3,-160.5,-27.900002,,,,,,
1274615,0.40554094,9.018202,-3.2473183,-0.160062,-0.015244,-0.320124,122.700005,-162.90001,-26.1,,,,,,
1274635,0.5138048,8.620437,-3.1863077,-0.480186,0.297258,-0.053354,120.3,-158.1,-26.7,,,,,,
1274656,0.5909653,8.908143,-3.222196,-0.373478,0.312502,0.106708,125.100006,-160.5,-27.900002,,,,,,
1274677,0.7524639,9.052296,-3.2706459,-0.442076,0.259148,-0.053354,122.700005,-165.3,-27.900002,,,,,,
1274697,0.7542583,8.589334,-3.028996,-0.754578,0.365856,0.129574,122.700005,-158.1,-25.500002,,,,,,
