time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
1077584,0.9869359,8.009134,-3.9226215,0.388722,-0.312502,-2.309466,122.700005,-155.70001,-26.1,,,,,,
1077604,1.0317966,7.6580243,-3.5386138,-0.07622,-0.137196,-1.3795819,120.3,-162.90001,-27.300001,,,,,,
1077624,0.94087887,7.6053877,-3.5954373,-0.548784,0.213416,-0.41921,117.9,-158.1,-27.300001,,,,,,
1077646,1.1197237,8.5791645,-3.752749,0.022866,0.22865999,0.663114,127.50001,-158.1,-25.500002,,,,,,
1077666,1.0431614,8.391946,-3.647476,-0.358234,-0.67073596,0.03811,122.700005,-153.3,-24.900002,,,,,,
1077688,1.0258152,7.902665,-3.13726,-0.20579399,-0.907018,0.487808,125.100006,-162.90001,-27.900002,,,,,,
1077708,1.0389743,8.961378,-3.2335608,0.274392,-0.594516,0.67073596,125.100006,-160.5,-26.1,,,,,,
1077728,0.88046646,9.619335,-3.2700477,-0.259148,-0.30488,0.320124,117.9,-160.5,-27.300001,,,,,,
1077749,0.9965062,10.589523,-3.4566681,-0.503052,-0.388722,-0.327746,125.100006,-153.3,-27.900002,,,,,,
1077769,0.5873764,9.226356,-3.0301924,-1.250008,-0.518296,-1.692084,125.100006,-158.1,-26.7,,,,,,
1077789,0.0077758585,8.372806,-2.589361,-1.1356779,-0.28201398,-1.3872039,127.50001,-160.5,-27.300001,,,,,,
1077813,-0.061608724,9.057081,-2.7502613,-0.449698,0.19055,-0.731712,125.100006,-160.5,-26.7,,,,,,
1077833,-0.38101706,9.319666,-2.8974047,-0.55640596,0.129574,-1.059458,122.700005,-153.3,-27.300001,,,,,,
1077855,-0.30923992,9.448865,-2.668316,-0.19055,-0.23628199,-1.3719599,125.100006,-158.1,-26.1,,,,,,
1077875,-0.34692293,9.598998,-2.5821831,-0.30488,0.068598,-1.585376,127.50001,-158.1,-27.900002,,,,,,
1077896,-0.35589507,9.272412,-2.6180718,-0.67835796,0.525918,-1.8597679,125.100006,-158.1,-27.900002,,,,,,
1077957,-0.4372425,8.671279,-2.7197561,-0.11432999,1.44818,-0.64787,132.3,-155.70001,-26.7,,,,,,
1077977,-0.31821206,8.804067,-2.7855518,0.327746,1.18141,-0.41158798,134.70001,-155.70001,-26.7,,,,,,
1078001,-0.28112718,8.954201,-2.9721725,0.541162,0.907018,-0.45731997,132.3,-155.70001,-28.500002,,,,,,
1078021,-0.31701577,9.045716,-2.9608078,0.602138,0.49543,-0.510674,132.3,-155.70001,-27.300001,,,,,,
1078041,-0.31402507,9.127064,-3.212626,0.358234,-0.007622,-0.785066,129.90001,-158.1,-26.7,,,,,,
1078061,-0.41989636,8.878236,-3.250907,0.213416,-0.41158798,-0.754578,129.90001,-158.1,-24.900002,,,,,,
1078083,-0.30864176,9.274207,-3.4106112,0.548784,-0.853664,-0.53354,132.3,-155.70001,-26.7,,,,,,
1078104,-0.19918162,9.167139,-3.2772253,0.182928,-0.899396,-0.579272,127.50001,-158.1,-26.1,,,,,,
1078124,-0.12321745,9.1731205,-3.2574866,-0.007622,-0.769822,-0.53354,132.3,-153.3,-26.1,,,,,,
1078144,-0.13817103,9.037342,-3.3322544,-0.274392,-0.55640596,-0.518296,132.3,-158.1,-26.1,,,,,,
1078164,-0.17166704,8.993678,-3.326273,-0.23628199,-0.525918,-0.503052,129.90001,-153.3,-26.1,,,,,,
1078206,0.09570287,8.847731,-3.162382,-0.510674,-0.56402797,-0.663114,132.3,-153.3,-26.7,,,,,,
1078227,0.17106889,8.744252,-3.2269814,-0.503052,-0.327746,-0.68597996,129.90001,-158.1,-27.300001,,,,,,
1078247,0.38759664,8.99966,-3.4464998,-0.20579399,-0.274392,-0.731712,134.70001,-148.5,-27.300001,,,,,,
