time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
881098,2.4087217,9.009828,-2.3148134,-0.579272,0.19055,-0.30488,50.7,-177.3,-30.900002,,,,,,
881138,2.3399353,8.889601,-2.3369446,-0.28201398,0.0,-0.182928,45.9,-177.3,-30.900002,,,,,,
881159,2.3578796,9.0002575,-2.3076355,-0.23628199,0.045732,-0.198172,57.9,-177.3,-30.900002,,,,,,
881179,2.3351502,9.017604,-2.3106263,-0.243904,0.137196,-0.289636,55.500004,-174.90001,-32.100002,,,,,,
881223,2.3321595,8.911134,-2.3046448,-0.23628199,0.34298998,-0.525918,45.9,-170.1,-32.100002,,,,,,
881243,2.355487,8.939845,-2.2896912,-0.160062,0.45731997,-0.57164997,50.7,-170.1,-31.500002,,,,,,
881263,2.3453186,8.966762,-2.2705507,-0.129574,0.632626,-0.594516,53.100002,-172.5,-31.500002,,,,,,
881283,2.3094301,8.930873,-2.271747,-0.137196,0.80030996,-0.625004,55.500004,-172.5,-31.500002,,,,,,
881307,2.2388492,8.900966,-2.3190002,-0.015244,0.93750596,-0.64787,53.100002,-174.90001,-32.100002,,,,,,
881327,2.2101383,8.983509,-2.3895812,-0.007622,1.013726,-0.625004,48.300003,-174.90001,-31.500002,,,,,,
881347,2.2041569,8.926087,-2.3614686,-0.121952,0.960372,-0.56402797,53.100002,-174.90001,-29.1,,,,,,
881391,2.1784368,8.99607,-2.3907773,-0.099086,0.846042,-0.442076,53.100002,-177.3,-32.100002,,,,,,
881411,2.1533146,8.964369,-2.380609,-0.17530599,0.777444,-0.40396598,45.9,-179.70001,-32.7,,,,,,
881431,2.1431463,8.993678,-2.4236753,-0.16768399,0.708846,-0.373478,53.100002,-167.70001,-31.500002,,,,,,
881451,2.1467352,9.005641,-2.4027402,-0.20579399,0.586894,-0.40396598,55.500004,-170.1,-30.300001,,,,,,
881473,2.1575017,8.958387,-2.413507,-0.221038,0.442076,-0.3811,53.100002,-170.1,-32.7,,,,,,
881493,2.1832218,8.984107,-2.346515,-0.213416,0.33536798,-0.396344,55.500004,-172.5,-31.500002,,,,,,
881515,2.2107365,8.982313,-2.305243,-0.289636,0.259148,-0.442076,50.7,-170.1,-30.900002,,,,,,
881535,2.3273742,9.06067,-2.2693543,-0.297258,0.28201398,-0.510674,57.9,-167.70001,-32.7,,,,,,
881555,2.3279724,8.897377,-2.2956727,-0.41158798,0.35061198,-0.541162,53.100002,-174.90001,-30.300001,,,,,,
881578,2.3650572,8.897975,-2.3309631,-0.243904,0.49543,-0.442076,50.7,-177.3,-31.500002,,,,,,
881598,2.3871887,8.942238,-2.2496157,-0.182928,0.617382,-0.45731997,57.9,-174.90001,-30.300001,,,,,,
881658,2.1443427,9.180897,-2.4290586,0.106708,0.884152,-1.265252,55.500004,-177.3,-30.300001,,,,,,
881694,2.0073678,9.106727,-2.4625547,0.20579399,0.716468,-1.463424,57.9,-177.3,-30.900002,,,,,,
881716,1.8931226,9.085194,-2.5026302,0.198172,0.503052,-1.417692,62.7,-165.3,-29.7,,,,,,
881756,1.9188427,9.2484865,-2.4493954,0.068598,0.30488,-1.1204339,62.7,-172.5,-32.100002,,,,,,
881777,1.8159621,9.173718,-2.5295467,-0.289636,0.106708,-1.06708,67.5,-170.1,-29.7,,,,,,
881797,1.836299,8.999061,-2.3883848,-0.03811,-0.03811,-0.80030996,62.7,-174.90001,-28.500002,,,,,,
881817,2.096491,9.08938,-2.3608704,-0.007622,0.221038,-0.503052,62.7,-177.3,-32.100002,,,,,,
881860,2.196381,8.549855,-2.1575017,-0.434454,0.967994,-0.007622,62.7,-172.5,-30.300001,,,,,,
881880,2.1515203,8.1580715,-2.1575017,-0.46494198,1.41007,0.160062,65.100006,-170.1,-30.900002,,,,,,
881901,2.0558174,7.8416543,-2.3273742,-0.121952,1.6387299,0.15244,62.7,-172.5,-30.900002,,,,,,
881941,2.7849536,9.291553,-2.8860397,0.632626,1.745438,0.053354,60.300003,-170.1,-30.300001,,,,,,
