time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
943613,2.3315613,10.775546,-3.0774455,0.7622,0.213416,0.518296,91.5,-162.90001,-9.900001,,,,,,
943633,1.8081862,10.38436,-3.017033,0.259148,0.015244,-0.03811,93.9,-172.5,-10.5,,,,,,
943653,0.5508897,8.596511,-2.7538502,0.35061198,-0.045732,-0.81555396,89.100006,-146.1,-20.1,,,,,,
943673,0.18303175,8.930275,-2.7550466,0.53354,0.068598,-0.106708,93.9,-160.5,-18.900002,,,,,,
943694,-0.13039517,10.678646,-2.9249191,-0.144818,0.487808,-0.221038,89.100006,-158.1,-14.1,,,,,,
943714,-0.31522134,10.496213,-2.9560225,-0.213416,0.625004,-0.998482,93.9,-158.1,-18.300001,,,,,,
943734,-1.1448456,9.148597,-3.2227943,-0.320124,0.541162,-2.599102,81.9,-162.90001,-20.7,,,,,,
943754,-1.786055,8.558229,-3.301151,-0.030488,-0.07622,-2.89636,101.100006,-153.3,-22.5,,,,,,
943774,-2.159296,8.443386,-3.4124057,0.251526,-0.510674,-2.522882,96.3,-143.70001,-18.900002,,,,,,
943834,-1.908076,8.239419,-2.8471606,-0.480186,-2.13416,-3.521364,110.700005,-160.5,-20.7,,,,,,
943854,-2.4206846,7.2817926,-2.81187,-0.434454,-1.326228,-2.469528,108.3,-162.90001,-16.5,,,,,,
943874,-1.9373851,9.016407,-3.1809244,-0.56402797,-0.769822,-0.49543,115.50001,-160.5,-17.7,,,,,,
943894,-1.8105788,9.182093,-3.0451458,-0.594516,-0.53354,-1.097568,108.3,-155.70001,-20.7,,,,,,
943918,-1.3410366,9.332825,-2.7682056,-0.53354,-0.007622,-0.708846,103.50001,-141.3,-15.900001,,,,,,
943981,-1.0539279,8.736476,-2.9009933,-0.739334,2.179892,-1.189032,125.100006,-150.90001,-14.700001,,,,,,
944011,-0.47791624,8.92848,-2.8232348,-0.129574,1.6082419,-0.121952,122.700005,-146.1,-17.7,,,,,,
944031,-0.35410064,8.804665,-2.8794603,0.23628199,1.417692,-0.221038,110.700005,-160.5,-19.5,,,,,,
944071,0.4761218,9.552343,-3.0906048,0.861286,0.373478,-0.33536798,122.700005,-153.3,-12.3,,,,,,
944091,0.69803286,9.545764,-3.2335608,0.68597996,0.091464,-0.853664,113.100006,-155.70001,-14.700001,,,,,,
944115,0.974973,9.534399,-3.5081086,0.541162,-0.518296,-1.25763,113.100006,-153.3,-10.5,,,,,,
944135,0.9348975,9.016407,-3.5200713,0.16768399,-0.716468,-1.196654,108.3,-162.90001,-8.700001,,,,,,
944155,0.86132586,9.250281,-3.6594386,0.0,-0.68597996,-0.60976,115.50001,-155.70001,-14.700001,,,,,,
944176,0.96420646,9.494324,-3.8041892,0.022866,-0.632626,-0.45731997,120.3,-150.90001,-12.900001,,,,,,
944196,0.76502484,9.1797,-3.686355,-0.007622,-0.830798,-0.754578,105.9,-146.1,-23.1,,,,,,
944236,0.7943339,8.524734,-3.4955475,0.312502,-0.45731997,-0.106708,120.3,-153.3,-9.900001,,,,,,
944256,0.81766146,8.507387,-3.3406284,0.358234,-0.03811,0.198172,117.9,-155.70001,-14.1,,,,,,
944320,0.65377027,8.421255,-2.9955,0.022866,0.45731997,-0.11432999,125.100006,-153.3,-17.1,,,,,,
944342,0.65496653,8.838758,-2.78615,0.243904,0.426832,-0.129574,115.50001,-150.90001,-14.700001,,,,,,
944362,0.4312611,8.710158,-2.736504,-0.068598,0.548784,-0.41158798,113.100006,-146.1,-13.500001,,,,,,
944382,0.28471604,8.890797,-2.7921314,-0.121952,0.45731997,-0.28201398,113.100006,-136.5,-12.900001,,,,,,
944402,0.33795077,9.059473,-2.7634206,-0.091464,0.320124,-0.19055,122.700005,-153.3,-16.5,,,,,,
944422,0.28830492,9.088782,-2.7921314,-0.129574,0.22865999,-0.053354,120.3,-150.90001,-12.3,,,,,,
944442,0.28232348,9.056482,-2.873479,-0.060976,0.07622,-0.015244,137.1,-155.70001,-10.5,,,,,,
944465,0.29428634,8.987697,-2.811272,0.358234,0.060976,-0.015244,122.700005,-146.1,-11.1,,,,,,
944485,0.18004103,8.762197,-3.087614,0.46494198,0.41158798,-0.068598,125.100006,-162.90001,-12.900001,,,,,,
944506,0.1363766,8.907545,-3.238346,0.602138,0.449698,0.045732,125.100006,-162.90001,-13.500001,,,,,,
