time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
1365439,1.6556598,8.899171,-4.0595965,0.68597996,-0.518296,-2.59148,48.300003,-162.90001,-23.7,,,,,,
1365459,1.6969316,8.684438,-3.881948,0.099086,-0.16768399,-1.432936,69.9,-174.90001,-23.7,,,,,,
1365479,1.7842605,8.503201,-3.6911402,-0.30488,-0.221038,-0.70122397,79.5,-165.3,-15.900001,,,,,,
1365499,2.0259101,8.491836,-3.3071325,-0.53354,-0.320124,-0.213416,77.100006,-162.90001,-18.300001,,,,,,
1365519,2.3536925,8.7950945,-2.987126,-0.55640596,-0.34298998,-0.16768399,60.300003,-167.70001,-21.300001,,,,,,
1365539,2.5289485,8.283084,-2.6605399,-0.792688,-0.28201398,-0.602138,79.5,-172.5,-23.1,,,,,,
1365561,2.8351977,8.353066,-2.3213928,-0.632626,-0.259148,-0.56402797,74.700005,-167.70001,-21.900002,,,,,,
1365581,2.8621142,8.003751,-2.2107365,-0.67073596,0.045732,-0.92226195,74.700005,-174.90001,-23.7,,,,,,
1365602,3.3543859,8.515163,-2.1760442,-0.03811,-0.03811,-0.861286,77.100006,-170.1,-17.1,,,,,,
1365623,3.4333405,8.478079,-2.196381,0.060976,0.28201398,-1.3795819,81.9,-165.3,-11.1,,,,,,
1365643,3.882546,9.198242,-2.3489075,-0.106708,0.274392,-1.166166,79.5,-182.1,-18.300001,,,,,,
1365663,3.5679228,8.512173,-2.5839777,-0.586894,0.60976,-1.6387299,79.5,-170.1,-16.5,,,,,,
1365683,3.3669467,7.927189,-2.957219,-0.579272,0.17530599,-1.006104,79.5,-174.90001,-17.1,,,,,,
1365706,3.342423,8.185587,-2.8680956,-0.487808,-0.541162,-0.198172,77.100006,-162.90001,-16.5,,,,,,
1365726,3.2443275,8.268728,-2.802898,-0.56402797,-0.907018,0.251526,65.100006,-165.3,-13.500001,,,,,,
1365746,3.301151,8.475686,-2.4733212,-0.487808,-1.272874,0.396344,77.100006,-165.3,-12.3,,,,,,
1365766,3.1869059,8.566604,-2.3411317,-0.81555396,-0.830798,0.015244,81.9,-170.1,-12.900001,,,,,,
1365788,3.1354654,8.388357,-2.3542907,-0.26677,-0.69360197,-0.327746,81.9,-174.90001,-21.300001,,,,,,
1365808,3.6576443,9.726403,-2.7227468,0.49543,-0.663114,0.144818,84.3,-174.90001,-12.900001,,,,,,
1365828,3.3759189,9.343592,-2.3363464,0.198172,-0.708846,-0.746956,77.100006,-162.90001,-23.1,,,,,,
1365848,3.2024574,8.62582,-2.3495057,0.358234,-0.251526,-0.49543,79.5,-170.1,-18.900002,,,,,,
1365872,3.4147983,9.407593,-2.2837098,0.655492,-0.091464,-0.213416,91.5,-174.90001,-13.500001,,,,,,
1365892,3.4040318,9.727001,-2.459564,0.47256398,0.525918,-0.358234,81.9,-165.3,-24.300001,,,,,,
1365912,2.832207,9.46621,-2.4583676,0.327746,0.525918,-1.082324,77.100006,-172.5,-17.1,,,,,,
1365935,2.4069273,8.673073,-2.4278624,0.327746,0.632626,-1.3414719,93.9,-167.70001,-26.7,,,,,,
1365955,2.036677,9.1192875,-2.72813,0.548784,0.70122397,-1.06708,69.9,-170.1,-18.900002,,,,,,
1365975,1.4062341,9.038538,-2.970378,0.46494198,0.487808,-1.1128119,81.9,-162.90001,-16.5,,,,,,
1365995,1.0778537,9.500305,-3.1593912,0.53354,0.106708,-0.81555396,86.700005,-170.1,-15.3,,,,,,
1366015,0.38340965,9.261047,-3.2251868,0.068598,0.07622,-1.082324,89.100006,-177.3,-15.900001,,,,,,
1366035,-0.16807817,9.49552,-3.1958778,0.23628199,-0.49543,-0.632626,93.9,-172.5,-17.7,,,,,,
1366055,-0.41870007,9.423742,-3.0307903,-0.121952,-0.312502,-0.846042,93.9,-160.5,-24.300001,,,,,,
1366075,-0.8643166,8.827992,-3.020622,-0.243904,-0.03811,-1.211898,89.100006,-170.1,-21.300001,,,,,,
1366095,-1.6472857,7.974442,-2.9422653,-0.17530599,0.030488,-1.33385,86.700005,-170.1,-21.300001,,,,,,
1366115,-2.1646795,7.9511147,-2.9691818,0.045732,0.388722,-0.396344,86.700005,-165.3,-14.1,,,,,,
1366135,-1.8075881,9.214393,-3.0720623,0.083841994,0.23628199,0.320124,96.3,-167.70001,-14.1,,,,,,
1366155,-1.702913,9.633691,-2.9937055,-0.083841994,0.083841994,-0.28201398,101.100006,-160.5,-16.5,,,,,,
1366219,-1.8925244,9.214991,-3.070866,0.320124,-0.3811,-0.426832,91.5,-158.1,-14.1,,,,,,
1366259,-0.9791601,10.14929,-3.2066445,0.632626,-0.449698,-0.129574,89.100006,-162.90001,-14.1,,,,,,
1366296,-0.81945586,9.110315,-3.1408486,0.525918,-0.426832,-1.75306,89.100006,-162.90001,-21.300001,,,,,,
1366316,-0.539525,8.774757,-2.978154,0.754578,-0.34298998,-1.478668,91.5,-172.5,-15.3,,,,,,
1366358,0.039477438,9.037342,-2.95363,0.121952,0.503052,-1.006104,89.100006,-160.5,-18.900002,,,,,,
1366399,0.33196935,8.755018,-2.9440596,0.03811,0.716468,-1.044214,103.50001,-160.5,-17.7,,,,,,
1366498,2.159296,9.448865,-3.7958152,0.91463995,0.30488,-0.92226195,96.3,-172.5,-15.900001,,,,,,
1366536,2.6850638,8.948219,-3.242533,0.41921,-0.17530599,0.243904,108.3,-162.90001,-4.5,,,,,,
1366556,2.7622242,9.267029,-3.3208897,-0.28201398,0.373478,0.182928,98.700005,-162.90001,-12.3,,,,,,
1366599,2.1999698,8.105435,-3.0188277,-0.602138,0.03811,-1.478668,105.9,-162.90001,-16.5,,,,,,
1366641,1.5725179,6.1578817,-2.5403132,0.198172,-0.19055,-1.013726,113.100006,-158.1,-14.700001,,,,,,
1366661,1.6119953,7.2686334,-2.7586353,0.320124,0.22865999,0.846042,113.100006,-170.1,-14.1,,,,,,
1366681,2.8393848,12.11718,-4.1660657,1.6311079,1.425314,4.984788,101.100006,-160.5,-15.3,,,,,,
1366722,-0.5999374,4.0643816,-2.97935,2.995446,-1.8750119,-4.672286,117.9,-167.70001,-12.900001,,,,,,
1366762,1.2495207,12.259539,-3.4076204,-1.417692,-1.036592,1.8369019,113.100006,-158.1,-15.900001,,,,,,
1366858,-0.4300648,8.667689,-2.782561,-1.196654,0.754578,-1.974098,108.3,-160.5,-12.900001,,,,,,
1366914,-0.047851436,8.382974,-2.7083914,0.23628199,0.053354,-0.975616,117.9,-153.3,-13.500001,,,,,,
1366954,-0.19320019,9.217981,-3.3561802,0.35061198,0.899396,-1.3872039,120.3,-172.5,-20.1,,,,,,
1366974,-0.4300648,8.997865,-3.4542756,0.434454,0.716468,-1.3948259,115.50001,-146.1,-12.3,,,,,,
1367016,-0.6154891,8.893787,-3.5499785,0.022866,0.35061198,-0.80793196,117.9,-150.90001,-11.700001,,,,,,
1367057,-0.7387066,8.841749,-3.7228417,0.22865999,-0.594516,-0.312502,129.90001,-158.1,-20.7,,,,,,
1367132,-0.46296266,8.871656,-3.465042,-0.259148,-0.716468,-0.144818,122.700005,-146.1,-12.900001,,,,,,
1367195,-0.54072124,9.064259,-3.5691192,-0.312502,-0.182928,-0.22865999,125.100006,-153.3,-12.3,,,,,,
1367274,0.20396675,8.656923,-3.2144203,0.068598,-0.358234,0.426832,120.3,-153.3,-15.900001,,,,,,
1367320,0.39178365,8.586941,-3.393265,0.396344,0.884152,-0.068598,127.50001,-150.90001,-25.500002,,,,,,
1367340,0.17645217,8.696999,-3.5906522,0.92988396,1.33385,-0.449698,117.9,-153.3,-13.500001,,,,,,
1367380,0.14774132,9.033753,-3.8209374,1.044214,1.097568,-1.013726,120.3,-148.5,-16.5,,,,,,
1367400,0.19080761,8.912929,-3.6450832,0.434454,0.92988396,-0.94512796,113.100006,-160.5,-12.3,,,,,,
1367442,0.3995595,8.8256,-3.1904945,-0.69360197,0.67073596,-0.35061198,127.50001,-153.3,-17.7,,,,,,
1367464,0.56285256,9.246094,-3.0529218,-0.769822,0.594516,-0.426832,120.3,-158.1,-19.5,,,,,,
1367504,-0.19020946,8.42604,-3.3190954,-0.67073596,0.7622,-0.960372,115.50001,-153.3,-12.3,,,,,,
1367524,-0.49107537,9.00265,-3.7186549,0.022866,0.297258,-0.80030996,129.90001,-148.5,-16.5,,,,,,
1367544,-0.61130214,9.261645,-4.0356708,0.20579399,-0.33536798,-0.853664,127.50001,-148.5,-14.1,,,,,,
1367584,-0.26258478,8.93506,-3.6331203,-0.22865999,-0.449698,-0.57164997,127.50001,-150.90001,-17.7,,,,,,
1367636,0.0071777157,8.770571,-3.5212677,-0.716468,0.449698,0.198172,120.3,-150.90001,-9.900001,,,x,,,
1367674,-0.004785144,8.640774,-3.4644442,-0.426832,0.07622,0.083841994,134.70001,-148.5,-16.5,,,x,,,
1367735,-0.3259879,8.698793,-3.5338287,-0.221038,-0.47256398,-0.28201398,134.70001,-146.1,-11.1,,,x,,,
