time,sensor_accX[g],sensor_accY[g],sensor_accZ[g],sensor_gyroX[°/s],sensor_gyroY[°/s],sensor_gyroZ[°/s],sensor_magX[µT],sensor_magY[µT],sensor_magZ[µT]
300149,-2.4942562580108643,8.183194160461426,-4.301844120025635,-0.19054999947547913,0.20579399168491364,-0.1295740008354187,216.3000030517578,-107.70000457763672,-7.500000476837158
300169,-2.5235652923583984,8.141921997070312,-4.349097728729248,-0.10670799762010574,0.2134159952402115,-0.2591480016708374,213.90000915527344,-95.70000457763672,-7.500000476837158
300190,-2.507415294647217,8.11560344696045,-4.356873512268066,-0.09908600151538849,0.23628199100494385,-0.12195199728012085,223.50001525878906,-112.50000762939453,-5.700000286102295
300210,-2.536724328994751,8.260952949523926,-4.42984676361084,-0.2134159952402115,0.22103799879550934,-0.1295740008354187,218.70001220703125,-95.70000457763672,-8.100000381469727
300232,-2.522368907928467,8.09765911102295,-4.381397247314453,-0.22103799879550934,0.13719600439071655,-0.18292799592018127,211.50001525878906,-112.50000762939453,-9.300000190734863
300252,-2.4422178268432617,8.125772476196289,-4.301246166229248,-0.41158798336982727,0.18292799592018127,-0.060975998640060425,225.90000915527344,-107.70000457763672,-5.100000381469727
300272,-2.6216607093811035,7.978031158447266,-4.411304473876953,-0.5259180068969727,0.33536797761917114,-0.1448179930448532,225.90000915527344,-110.10000610351562,-6.900000095367432
300292,-2.5857720375061035,8.152091026306152,-4.468128204345703,-0.06859800219535828,0.007621999830007553,-0.04573199898004532,206.70001220703125,-119.70000457763672,-9.90000057220459
300312,-2.492461681365967,8.310598373413086,-4.38797664642334,-0.06859800219535828,0.02286599949002266,-0.18292799592018127,221.10000610351562,-105.30000305175781,-14.700000762939453
300332,-2.542705774307251,8.213699340820312,-4.416687488555908,-0.17530599236488342,0.18292799592018127,-0.35061198472976685,218.70001220703125,-98.10000610351562,-7.500000476837158
300352,-2.5863702297210693,8.13952922821045,-4.3772101402282715,-0.16768398880958557,0.2134159952402115,-0.2743920087814331,216.3000030517578,-105.30000305175781,-9.90000057220459
300372,-2.5588555335998535,8.060574531555176,-4.324573516845703,-0.3734779953956604,0.3048799932003021,-0.228659987449646,233.10000610351562,-107.70000457763672,-4.5
300393,-2.5050227642059326,8.090481758117676,-4.3622565269470215,-0.3734779953956604,0.4192099869251251,-0.114329993724823,216.3000030517578,-98.10000610351562,-8.100000381469727
300414,-2.5259578227996826,8.161661148071289,-4.402332305908203,-0.3201240003108978,0.5030519962310791,-0.1295740008354187,211.50001525878906,-112.50000762939453,-6.300000190734863
300435,-2.6240532398223877,8.058780670166016,-4.43881893157959,-0.2972579896450043,0.5487840175628662,-0.22103799879550934,218.70001220703125,-117.30000305175781,-7.500000476837158
300455,-2.650371551513672,8.13354778289795,-4.423267364501953,-0.20579399168491364,0.5945159792900085,-0.1448179930448532,211.50001525878906,-107.70000457763672,-7.500000476837158
300498,-2.8842453956604004,8.32375717163086,-4.640393257141113,-0.3125019967556,0.8307979702949524,-0.20579399168491364,213.90000915527344,-105.30000305175781,-5.700000286102295
300519,-3.201261281967163,8.432021141052246,-4.9137444496154785,-0.2439039945602417,0.9984819889068604,-0.33536797761917114,209.10000610351562,-105.30000305175781,-8.700000762939453
300539,-3.445303440093994,8.457741737365723,-5.007054805755615,-0.2972579896450043,0.9222619533538818,-0.23628199100494385,221.10000610351562,-107.70000457763672,-5.700000286102295
300559,-3.553567409515381,8.271718978881836,-5.019615650177002,-0.6402480006217957,1.0365920066833496,-0.06859800219535828,216.3000030517578,-114.9000015258789,-6.300000190734863
300579,-3.5212676525115967,8.39852523803711,-4.920323848724365,-0.8917739987373352,1.0594580173492432,0.5182960033416748,213.90000915527344,-107.70000457763672,-7.500000476837158
300603,-3.5344269275665283,8.184988021850586,-4.8868279457092285,-1.5396440029144287,1.1356779336929321,0.7850660085678101,218.70001220703125,-95.70000457763672,-8.700000762939453
300623,-3.4022371768951416,7.598210334777832,-4.481287002563477,-1.707327961921692,0.967993974685669,1.14329993724823,218.70001220703125,-107.70000457763672,-2.1000001430511475
300645,-3.308926820755005,7.655033588409424,-4.211524486541748,-1.7987920045852661,1.1661659479141235,1.6311079263687134,199.50001525878906,-102.9000015258789,-5.100000381469727
300665,-3.564932107925415,8.094070434570312,-4.622448921203613,-1.753059983253479,1.2652519941329956,1.5091559886932373,206.70001220703125,-110.10000610351562,-0.30000001192092896
300685,-3.720449209213257,8.205923080444336,-4.9795403480529785,-1.2195199728012085,0.6097599864006042,1.1356779336929321,201.90000915527344,-93.30000305175781,-11.100000381469727
300705,-4.080531120300293,7.962479114532471,-5.330051898956299,-0.9070180058479309,-0.7774440050125122,1.524399995803833,211.50001525878906,-105.30000305175781,-8.700000762939453
300725,-4.19178581237793,7.951114654541016,-5.3133039474487305,-0.8917739987373352,-1.2576299905776978,1.8369019031524658,211.50001525878906,-114.9000015258789,-3.9000000953674316
300749,-4.138551235198975,8.339309692382812,-5.067467212677002,-1.4939119815826416,-2.2637338638305664,3.1859958171844482,211.50001525878906,-110.10000610351562,-8.100000381469727
300769,-4.182215690612793,8.414076805114746,-5.059093475341797,-2.339953899383545,-2.4085519313812256,3.620450019836426,209.10000610351562,-117.30000305175781,-16.5
300789,-4.0972795486450195,8.516958236694336,-5.049522876739502,-2.583858013153076,-2.9116039276123047,3.917707920074463,199.50001525878906,-124.50000762939453,-5.100000381469727
300810,-3.684560775756836,8.601295471191406,-4.68585205078125,-2.6295900344848633,-3.559473991394043,4.352161884307861,204.3000030517578,-122.10000610351562,-14.700000762939453
300830,-3.2802159786224365,8.873451232910156,-4.088905334472656,-2.8201398849487305,-3.85673189163208,4.794238090515137,194.70001220703125,-131.70001220703125,-15.90000057220459
300850,-3.0900065898895264,8.84773063659668,-3.8909199237823486,-3.292703866958618,-3.246971845626831,4.794238090515137,199.50001525878906,-134.10000610351562,-9.90000057220459
300870,-2.6419975757598877,8.90156364440918,-3.5374176502227783,-3.0869100093841553,-3.1402640342712402,5.083873748779297,187.5,-134.10000610351562,-11.700000762939453
300890,-2.4254696369171143,8.887207984924316,-3.174344778060913,-3.147886037826538,-2.5686140060424805,5.289668083190918,194.70001220703125,-124.50000762939453,-12.90000057220459
300910,-2.4631526470184326,8.869263648986816,-3.189298391342163,-2.9802019596099854,-2.0655620098114014,5.564059734344482,180.3000030517578,-131.70001220703125,-12.90000057220459
300930,-2.4272642135620117,9.007434844970703,-3.0541179180145264,-2.545747995376587,-2.1646480560302734,5.731743812561035,175.5,-134.10000610351562,-16.5
300950,-2.2843079566955566,9.313684463500977,-3.076847553253174,-2.431417942047119,-2.073184013366699,5.884183883666992,173.10000610351562,-158.10000610351562,-12.90000057220459
300970,-2.121613025665283,9.254467964172363,-2.885441780090332,-2.195136070251465,-2.2561118602752686,5.739366054534912,173.10000610351562,-148.5,-20.700000762939453
300990,-2.1688663959503174,8.918312072753906,-2.7323172092437744,-2.324709892272949,-2.2103798389434814,5.746987819671631,168.3000030517578,-148.5,-15.300000190734863
301010,-1.934394359588623,9.429125785827637,-2.8932175636291504,-1.9588539600372314,-2.080806016921997,6.013757705688477,149.10000610351562,-146.10000610351562,-19.5
301030,-1.6143878698349,9.4195556640625,-2.742485523223877,-1.9131219387054443,-2.1722700595855713,5.731743812561035,156.3000030517578,-150.90000915527344,-17.700000762939453
301092,-0.6513776779174805,9.05887508392334,-2.24782133102417,-1.7149499654769897,-1.1204339265823364,5.838451862335205,134.70001220703125,-172.5,-17.100000381469727
301112,-0.5622543692588806,9.18927001953125,-1.9577219486236572,-1.6844619512557983,-0.5411620140075684,5.853695869445801,132.3000030517578,-160.5,-24.30000114440918
301133,-0.6555647253990173,9.43630313873291,-1.9086742401123047,-1.6234859228134155,0.4878079891204834,5.586925983428955,125.10000610351562,-158.10000610351562,-24.900001525878906
301197,-1.2004729509353638,8.45833969116211,-1.8733837604522705,-0.3734779953956604,1.9588539600372314,5.39637565612793,117.9000015258789,-167.70001220703125,-22.5
301277,-0.14056359231472015,8.680251121520996,-1.518684983253479,0.4344539940357208,1.6082419157028198,4.580821990966797,98.70000457763672,-184.5,-20.100000381469727
301297,0.27574390172958374,8.696998596191406,-1.3775233030319214,0.09146399796009064,1.4100699424743652,3.7728898525238037,81.9000015258789,-165.3000030517578,-20.100000381469727
301338,0.7135845422744751,8.12756633758545,-1.0652925968170166,-0.25152599811553955,1.7911700010299683,2.5000159740448,79.5,-174.90000915527344,-11.700000762939453
301358,0.9008033275604248,8.393141746520996,-1.1352753639221191,-0.13719600439071655,1.92836594581604,2.2103798389434814,65.10000610351562,-167.70001220703125,-26.700000762939453
301378,1.0563204288482666,8.325551986694336,-1.0521334409713745,-0.19054999947547913,1.9436099529266357,1.6615959405899048,81.9000015258789,-177.3000030517578,-20.700000762939453
