time,sensor_accX[g],sensor_accY[g],sensor_accZ[g],sensor_gyroX[°/s],sensor_gyroY[°/s],sensor_gyroZ[°/s],sensor_magX[µT],sensor_magY[µT],sensor_magZ[µT]
194630,-3.180326223373413,8.921302795410156,-1.7770828008651733,-0.28201398253440857,0.17530599236488342,-0.2439039945602417,170.70001220703125,-150.90000915527344,-42.30000305175781
194654,-3.2108314037323,8.990687370300293,-1.8249342441558838,-0.23628199100494385,0.17530599236488342,-0.12195199728012085,182.70001220703125,-150.90000915527344,-43.5
194674,-3.2299721240997314,9.085193634033203,-1.84646737575531,-0.2972579896450043,0.09908600151538849,-0.09146399796009064,173.10000610351562,-146.10000610351562,-44.10000228881836
194698,-3.1904945373535156,8.951210021972656,-1.8105788230895996,-0.33536797761917114,0.015243999660015106,-0.1448179930448532,163.5,-153.3000030517578,-39.30000305175781
194719,-3.103165626525879,8.944629669189453,-1.7914382219314575,-0.25152599811553955,0.060975998640060425,-0.060975998640060425,187.5,-155.70001220703125,-40.5
194739,-3.073258638381958,9.006836891174316,-1.7645217180252075,-0.2439039945602417,0.07621999830007553,-0.007621999830007553,168.3000030517578,-153.3000030517578,-46.5
194759,-3.1127359867095947,9.082202911376953,-1.821345329284668,-0.25152599811553955,0.1295740008354187,-0.06859800219535828,170.70001220703125,-148.5,-40.5
194780,-3.1127359867095947,8.950013160705566,-1.7794753313064575,-0.23628199100494385,0.08384199440479279,-0.1448179930448532,182.70001220703125,-143.70001220703125,-39.900001525878906
194800,-3.1378579139709473,8.942835807800293,-1.752558946609497,-0.19817200303077698,0.19054999947547913,-0.060975998640060425,182.70001220703125,-153.3000030517578,-44.70000076293945
194820,-3.2114295959472656,9.07801628112793,-1.8835521936416626,-0.22103799879550934,0.13719600439071655,-0.030487999320030212,170.70001220703125,-146.10000610351562,-42.30000305175781
194844,-3.1635782718658447,9.005640983581543,-1.8859448432922363,-0.2439039945602417,-0.05335399881005287,-0.1448179930448532,163.5,-160.5,-39.900001525878906
194864,-3.0834269523620605,8.95240592956543,-1.7932326793670654,-0.2439039945602417,-0.060975998640060425,-0.1600620001554489,177.90000915527344,-148.5,-41.70000076293945
194884,-3.0122480392456055,8.98530387878418,-1.7716994285583496,-0.2743920087814331,0.02286599949002266,-0.06859800219535828,180.3000030517578,-155.70001220703125,-36.900001525878906
194904,-3.043949604034424,9.090577125549316,-1.7902419567108154,-0.3201240003108978,0.2439039945602417,-0.06859800219535828,175.5,-155.70001220703125,-39.900001525878906
194924,-3.1223063468933105,9.006836891174316,-1.8279249668121338,-0.426831990480423,0.228659987449646,-0.1600620001554489,163.5,-155.70001220703125,-41.10000228881836
194944,-3.1109416484832764,8.930274963378906,-1.7782790660858154,-0.3734779953956604,0.19054999947547913,-0.19817200303077698,165.90000915527344,-160.5,-39.900001525878906
194965,-3.123502492904663,8.980518341064453,-1.82553231716156,-0.342989981174469,0.3125019967556,-0.09908600151538849,175.5,-148.5,-41.10000228881836
194985,-3.2060463428497314,9.057679176330566,-1.839289665222168,-0.4344539940357208,0.36585599184036255,-0.1600620001554489,170.70001220703125,-153.3000030517578,-45.30000305175781
195005,-3.2299721240997314,9.01222038269043,-1.8566358089447021,-0.457319974899292,0.3277460038661957,-0.2134159952402115,175.5,-143.70001220703125,-36.900001525878906
195026,-3.2527015209198,8.917713165283203,-1.8309156894683838,-0.3734779953956604,0.1600620001554489,-0.2743920087814331,168.3000030517578,-146.10000610351562,-36.30000305175781
195046,-3.1217081546783447,8.852516174316406,-1.7388015985488892,-0.3048799932003021,0.1295740008354187,-0.19817200303077698,180.3000030517578,-124.50000762939453,-36.900001525878906
195106,-3.1737465858459473,8.98530387878418,-1.8596265316009521,-0.4420759975910187,0.17530599236488342,-0.23628199100494385,170.70001220703125,-150.90000915527344,-41.70000076293945
195126,-3.1109416484832764,8.98111629486084,-1.7956252098083496,-0.39634400606155396,0.1600620001554489,-0.1295740008354187,185.10000610351562,-146.10000610351562,-42.30000305175781
195146,-3.102567672729492,9.027771949768066,-1.7866530418395996,-0.4039659798145294,0.25152599811553955,-0.114329993724823,175.5,-141.3000030517578,-35.70000076293945
195169,-3.075651168823242,8.969752311706543,-1.7944289445877075,-0.426831990480423,0.2439039945602417,-0.08384199440479279,180.3000030517578,-158.10000610351562,-41.70000076293945
195190,-3.0272016525268555,9.073230743408203,-1.7615309953689575,-0.41158798336982727,0.2591480016708374,-0.08384199440479279,163.5,-158.10000610351562,-42.900001525878906
195210,-3.0505292415618896,9.046314239501953,-1.7388015985488892,-0.4192099869251251,0.33536797761917114,-0.23628199100494385,177.90000915527344,-146.10000610351562,-39.900001525878906
195230,-3.1019694805145264,8.96915340423584,-1.7693068981170654,-0.426831990480423,0.38109999895095825,-0.3048799932003021,168.3000030517578,-146.10000610351562,-42.900001525878906
195250,-3.058903217315674,9.014613151550293,-1.7645217180252075,-0.4344539940357208,0.39634400606155396,-0.2134159952402115,158.70001220703125,-155.70001220703125,-53.10000228881836
195271,-3.153409719467163,9.01999568939209,-1.85244882106781,-0.46494197845458984,0.3201240003108978,-0.16768398880958557,165.90000915527344,-150.90000915527344,-41.70000076293945
195291,-3.150418996810913,9.006836891174316,-1.7675124406814575,-0.4725639820098877,0.1295740008354187,-0.16768398880958557,180.3000030517578,-150.90000915527344,-42.30000305175781
195311,-3.165372610092163,8.82799243927002,-1.82553231716156,-0.3734779953956604,0.114329993724823,-0.17530599236488342,185.10000610351562,-153.3000030517578,-46.5
195331,-3.127091407775879,8.966761589050293,-1.8638135194778442,-0.16768398880958557,0.030487999320030212,-0.07621999830007553,173.10000610351562,-158.10000610351562,-46.5
195353,-2.956620693206787,9.146801948547363,-1.8685986995697021,-0.1295740008354187,-0.04573199898004532,-0.10670799762010574,170.70001220703125,-150.90000915527344,-42.900001525878906
195373,-2.942265272140503,9.244897842407227,-1.8368970155715942,-0.19054999947547913,0.18292799592018127,-0.17530599236488342,173.10000610351562,-138.90000915527344,-42.900001525878906
195435,-3.2802159786224365,8.97513484954834,-2.0552191734313965,-0.22103799879550934,0.015243999660015106,0.13719600439071655,173.10000610351562,-162.90000915527344,-45.900001525878906
195474,-3.1695597171783447,9.182690620422363,-2.009162187576294,-0.3048799932003021,0.02286599949002266,0.4192099869251251,180.3000030517578,-143.70001220703125,-43.5
195495,-3.138456106185913,9.26702880859375,-1.9696848392486572,-0.41158798336982727,0.13719600439071655,0.342989981174469,173.10000610351562,-162.90000915527344,-41.10000228881836
195536,-3.3992464542388916,9.013416290283203,-1.5360311269760132,-0.38109999895095825,0.5945159792900085,0.015243999660015106,182.70001220703125,-146.10000610351562,-41.10000228881836
195556,-3.8855366706848145,8.915321350097656,-1.709492564201355,0.030487999320030212,1.0899460315704346,0.030487999320030212,170.70001220703125,-141.3000030517578,-42.30000305175781
195576,-4.015932083129883,9.47817325592041,-2.1090521812438965,0.5030519962310791,0.9908599853515625,0.17530599236488342,170.70001220703125,-150.90000915527344,-36.30000305175781
195597,-4.104456901550293,10.000950813293457,-2.289691209793091,0.6554920077323914,0.510673999786377,0.02286599949002266,175.5,-148.5,-38.10000228881836
195617,-4.253993034362793,10.074522018432617,-2.2376527786254883,0.4420759975910187,0.007621999830007553,0.1448179930448532,175.5,-160.5,-44.10000228881836
195637,-3.9632952213287354,9.652831077575684,-2.124603748321533,-0.35061198472976685,0.060975998640060425,1.0442140102386475,165.90000915527344,-150.90000915527344,-39.30000305175781
195659,-4.044642925262451,8.23523235321045,-2.42905855178833,-0.46494197845458984,0.342989981174469,2.225623846054077,165.90000915527344,-162.90000915527344,-42.900001525878906
195679,-3.2742345333099365,8.51217269897461,-1.9864327907562256,0.1600620001554489,-0.7317119836807251,4.00154972076416,161.10000610351562,-160.5,-42.30000305175781
195699,-2.7622241973876953,10.04102611541748,-1.308736801147461,0.10670799762010574,-0.5335400104522705,4.00154972076416,163.5,-158.10000610351562,-43.5
195719,-3.1223063468933105,9.994370460510254,-1.0981905460357666,-0.4725639820098877,-0.04573199898004532,2.1722700595855713,153.90000915527344,-162.90000915527344,-45.900001525878906
195741,-3.371731996536255,9.70128059387207,-1.202865481376648,-0.8689079880714417,0.2743920087814331,1.3186060190200806,156.3000030517578,-153.3000030517578,-38.10000228881836
195762,-3.755141496658325,9.30112361907959,-1.0706759691238403,-1.2500079870224,-0.04573199898004532,0.9984819889068604,153.90000915527344,-150.90000915527344,-39.900001525878906
195782,-3.987819194793701,9.567296981811523,-0.9354956150054932,-1.1280559301376343,-0.28201398253440857,1.3262280225753784,139.5,-148.5,-42.30000305175781
