time,sensor_accX[g],sensor_accY[g],sensor_accZ[g],sensor_gyroX[°/s],sensor_gyroY[°/s],sensor_gyroZ[°/s],sensor_magX[µT],sensor_magY[µT],sensor_magZ[µT]
1017378,-3.088212251663208,8.21728801727295,-3.786245107650757,-0.3125019967556,0.19054999947547913,-0.3048799932003021,242.70001220703125,-107.70000457763672,-24.30000114440918
1017398,-3.108549118041992,8.205923080444336,-3.8113670349121094,-0.28201398253440857,0.1295740008354187,-0.2134159952402115,242.70001220703125,-100.50000762939453,-23.100000381469727
1017418,-3.0750529766082764,8.26513957977295,-3.809572696685791,-0.2591480016708374,0.04573199898004532,-0.10670799762010574,245.10000610351562,-100.50000762939453,-22.5
1017438,-3.099576950073242,8.3100004196167,-3.8346946239471436,-0.3277460038661957,0.038109999150037766,-0.1295740008354187,242.70001220703125,-105.30000305175781,-21.30000114440918
1017458,-3.058305025100708,8.280691146850586,-3.8011984825134277,-0.3125019967556,-0.015243999660015106,-0.13719600439071655,228.3000030517578,-100.50000762939453,-22.5
1017478,-3.0212202072143555,8.198745727539062,-3.780263662338257,-0.3201240003108978,0.030487999320030212,-0.114329993724823,240.3000030517578,-100.50000762939453,-23.700000762939453
1017498,-3.0295941829681396,8.316579818725586,-3.794619083404541,-0.3201240003108978,0.08384199440479279,-0.06859800219535828,240.3000030517578,-100.50000762939453,-22.5
1017519,-3.0744547843933105,8.17541790008545,-3.8412742614746094,-0.4344539940357208,0.19054999947547913,-0.2134159952402115,240.3000030517578,-102.9000015258789,-23.100000381469727
1017539,-2.8537402153015137,8.438002586364746,-3.6911401748657227,-0.2134159952402115,0.09146399796009064,0.05335399881005287,242.70001220703125,-107.70000457763672,-23.100000381469727
1017559,-3.076847553253174,8.082107543945312,-3.8586204051971436,-0.800309956073761,0.3582339882850647,-0.18292799592018127,240.3000030517578,-105.30000305175781,-21.900001525878906
1017581,-3.111539840698242,8.321365356445312,-3.898695945739746,-0.2134159952402115,0.1295740008354187,0.09908600151538849,242.70001220703125,-98.10000610351562,-21.900001525878906
1017601,-2.9111618995666504,8.484060287475586,-3.6821682453155518,-0.2134159952402115,0.1295740008354187,-0.20579399168491364,240.3000030517578,-100.50000762939453,-23.100000381469727
1017623,-3.070866107940674,8.298635482788086,-3.838881492614746,-0.5945159792900085,0.4344539940357208,-0.3201240003108978,242.70001220703125,-105.30000305175781,-23.700000762939453
1017643,-3.0331830978393555,8.311196327209473,-3.7808616161346436,-0.4039659798145294,0.4039659798145294,-0.22103799879550934,237.90000915527344,-100.50000762939453,-23.100000381469727
1017663,-3.0325849056243896,8.15747356414795,-3.767104387283325,-0.6173819899559021,0.4192099869251251,-0.07621999830007553,237.90000915527344,-110.10000610351562,-21.900001525878906
1017683,-2.9608078002929688,8.231045722961426,-3.7042994499206543,-0.44969800114631653,0.3734779953956604,0.038109999150037766,240.3000030517578,-102.9000015258789,-22.5
1017703,-2.966191053390503,8.240615844726562,-3.6941308975219727,-0.4878079891204834,0.48018598556518555,0.05335399881005287,245.10000610351562,-105.30000305175781,-21.900001525878906
1017723,-2.977555751800537,8.272915840148926,-3.70190691947937,-0.46494197845458984,0.426831990480423,0.030487999320030212,240.3000030517578,-100.50000762939453,-23.700000762939453
1017743,-3.011051654815674,8.257962226867676,-3.7425806522369385,-0.457319974899292,0.41158798336982727,0.038109999150037766,240.3000030517578,-102.9000015258789,-23.700000762939453
1017763,-2.9847333431243896,8.381178855895996,-3.696523666381836,-0.38109999895095825,0.342989981174469,0.06859800219535828,237.90000915527344,-102.9000015258789,-22.5
1017783,-2.9943037033081055,8.342300415039062,-3.71686053276062,-0.5030519962310791,0.3734779953956604,-0.038109999150037766,242.70001220703125,-102.9000015258789,-21.30000114440918
1017825,-3.0248091220855713,8.287869453430176,-3.708486318588257,-0.5259180068969727,0.3201240003108978,-0.1295740008354187,242.70001220703125,-107.70000457763672,-23.700000762939453
1017845,-2.9943037033081055,8.32674789428711,-3.7090845108032227,-0.4344539940357208,0.2896359860897064,-0.015243999660015106,247.50001525878906,-100.50000762939453,-23.700000762939453
1017865,-2.978153944015503,8.298635482788086,-3.7252345085144043,-0.4725639820098877,0.3277460038661957,-0.030487999320030212,235.50001525878906,-102.9000015258789,-22.5
1017889,-2.9368820190429688,8.32495403289795,-3.7455713748931885,-0.3582339882850647,0.2896359860897064,0.007621999830007553,242.70001220703125,-102.9000015258789,-23.100000381469727
1017910,-2.9530317783355713,8.297439575195312,-3.738393545150757,-0.33536797761917114,0.2972579896450043,0.09146399796009064,237.90000915527344,-107.70000457763672,-23.100000381469727
1017930,-2.869889974594116,8.36084270477295,-3.708486318588257,-0.33536797761917114,0.2972579896450043,0.12195199728012085,235.50001525878906,-105.30000305175781,-21.900001525878906
1017950,-2.909367322921753,8.314187049865723,-3.7240381240844727,-0.3277460038661957,0.3201240003108978,0.038109999150037766,242.70001220703125,-105.30000305175781,-20.700000762939453
1017970,-2.8507494926452637,8.454751014709473,-3.65405535697937,-0.3125019967556,0.2591480016708374,-0.015243999660015106,240.3000030517578,-105.30000305175781,-21.900001525878906
1017990,-3.005070209503174,8.042032241821289,-3.7814598083496094,-0.6326259970664978,0.35061198472976685,-0.060975998640060425,233.10000610351562,-110.10000610351562,-22.5
1018010,-2.9045822620391846,8.44458293914795,-3.826918840408325,-0.16768398880958557,0.030487999320030212,0.28201398253440857,242.70001220703125,-105.30000305175781,-23.700000762939453
1018032,-2.8692917823791504,8.38955307006836,-3.789235830307007,-0.457319974899292,0.2591480016708374,-0.07621999830007553,230.70001220703125,-102.9000015258789,-24.30000114440918
1018052,-2.868095636367798,8.336318969726562,-3.8071799278259277,-0.36585599184036255,0.25152599811553955,-0.10670799762010574,237.90000915527344,-100.50000762939453,-22.5
1018072,-2.8860397338867188,8.319570541381836,-3.785646915435791,-0.39634400606155396,0.2591480016708374,-0.12195199728012085,237.90000915527344,-112.50000762939453,-22.5
1018092,-2.8070850372314453,8.257363319396973,-3.696523666381836,-0.457319974899292,0.2591480016708374,-0.060975998640060425,240.3000030517578,-105.30000305175781,-22.5
1018115,-2.7789721488952637,8.341103553771973,-3.6468777656555176,-0.4420759975910187,0.342989981174469,-0.015243999660015106,235.50001525878906,-102.9000015258789,-23.100000381469727
1018136,-2.832206964492798,8.245400428771973,-3.7007105350494385,-0.5487840175628662,0.4192099869251251,-0.08384199440479279,235.50001525878906,-100.50000762939453,-23.700000762939453
1018156,-2.912358045578003,8.228055000305176,-3.71386981010437,-0.44969800114631653,0.38109999895095825,-0.08384199440479279,237.90000915527344,-102.9000015258789,-21.900001525878906
1018177,-2.875871419906616,8.316579818725586,-3.687551498413086,-0.2896359860897064,0.28201398253440857,-0.06859800219535828,237.90000915527344,-100.50000762939453,-21.900001525878906
1018197,-2.847160577774048,8.385366439819336,-3.7001123428344727,-0.3582339882850647,0.2896359860897064,-0.1448179930448532,240.3000030517578,-105.30000305175781,-22.5
1018217,-2.879460334777832,8.37878704071045,-3.7162623405456543,-0.36585599184036255,0.3125019967556,-0.2134159952402115,235.50001525878906,-105.30000305175781,-22.5
1018239,-2.918339490890503,8.3458890914917,-3.728823184967041,-0.342989981174469,0.33536797761917114,-0.26677000522613525,242.70001220703125,-107.70000457763672,-21.30000114440918
1018259,-2.929704189300537,8.303421020507812,-3.7222437858581543,-0.35061198472976685,0.2743920087814331,-0.2896359860897064,233.10000610351562,-105.30000305175781,-22.5
1018279,-2.929704189300537,8.269925117492676,-3.7270288467407227,-0.3201240003108978,0.26677000522613525,-0.2134159952402115,235.50001525878906,-105.30000305175781,-23.700000762939453
1018299,-2.9649946689605713,8.301626205444336,-3.7928245067596436,-0.3125019967556,0.228659987449646,-0.13719600439071655,237.90000915527344,-110.10000610351562,-21.900001525878906
1018319,-2.921330213546753,8.349477767944336,-3.794619083404541,-0.2743920087814331,0.1448179930448532,-0.09908600151538849,233.10000610351562,-107.70000457763672,-21.30000114440918
1018339,-2.8836472034454346,8.316579818725586,-3.777272939682007,-0.3201240003108978,0.114329993724823,-0.04573199898004532,237.90000915527344,-98.10000610351562,-22.5
1018363,-2.8836472034454346,8.287270545959473,-3.8107688426971436,-0.426831990480423,0.20579399168491364,-0.13719600439071655,235.50001525878906,-110.10000610351562,-21.30000114440918
1018383,-2.7735888957977295,8.393141746520996,-3.678579330444336,-0.3201240003108978,0.1600620001554489,-0.08384199440479279,237.90000915527344,-105.30000305175781,-23.100000381469727
