time,sensor_accX,sensor_accY,sensor_accZ,sensor_gyroX,sensor_gyroY,sensor_gyroZ,sensor_magX,sensor_magY,sensor_magZ,label_Boxing_slip_left,label_Boxing_slip_right,label_Boxing_pullback,label_Boxing_roll_left,label_Boxing_roll_right,label_Boxing_recording_cut
407775,2.8692918,9.086988,-1.4750205,-0.015244,-0.541162,-0.03811,29.1,-162.90001,-24.900002,,,,,,
407797,2.932097,9.234131,-1.472628,-0.16768399,-0.41921,-0.243904,19.5,-174.90001,-25.500002,,,,,,
407817,2.9470503,9.139625,-1.4337487,-0.198172,-0.289636,-0.45731997,31.500002,-186.90001,-27.300001,,,,,,
407839,2.986528,9.012818,-1.3631679,-0.182928,-0.16768399,-0.53354,33.9,-165.3,-21.900002,,,,,,
407860,2.9338913,8.594716,-1.3356533,-0.312502,-0.007622,-0.655492,26.7,-179.70001,-24.300001,,,,,,
407881,3.0104535,8.73528,-1.3547938,0.144818,0.198172,-0.541162,29.1,-174.90001,-28.500002,,,,,,
407901,2.9135544,8.406899,-1.447506,-0.129574,0.213416,-0.777444,41.100002,-179.70001,-30.300001,,,,,,
407921,2.6886528,7.650847,-1.351205,0.17530599,0.198172,-1.044214,24.300001,-170.1,-27.900002,,,,,,
407941,2.7293265,7.7710733,-1.6592486,1.02897,0.81555396,-0.45731997,29.1,-167.70001,-29.1,,,,,,
407963,3.0272017,9.143811,-2.1610906,1.6006199,1.250008,0.11432999,24.300001,-182.1,-20.7,,,,,,
408025,2.9051805,8.808851,-3.145634,1.493912,1.189032,-1.745438,33.9,-162.90001,-21.300001,,,,,,
408046,2.8657029,8.545669,-3.4046297,1.8673899,0.792688,-1.6387299,50.7,-184.5,-22.5,,,,,,
408066,2.9614058,9.281384,-3.4608552,1.8445239,0.449698,-1.280496,33.9,-172.5,-21.900002,,,,,,
408087,3.024211,9.412377,-3.6283352,1.310984,0.396344,-1.783548,31.500002,-177.3,-23.1,,,,,,
408107,3.020622,9.051698,-3.422574,0.746956,-0.091464,-1.996964,45.9,-191.70001,-29.7,,,,,,
408127,2.9853315,8.472695,-3.250907,0.129574,-0.053354,-1.958854,41.100002,-174.90001,-18.900002,,,,,,
